"Longitude","Latitude","Elevation","Altitude","Clutter_height","Distance","Path_Loss"
3.164035436,6.675140475,52,60,6,131,"F"
3.164035436,6.675140475,52,60,6,131,"F"
3.164035543,6.675131476,52,60,6,131,"F"
3.164035543,6.675131476,52,60,6,131,"E"
3.164035543,6.675131476,52,60,6,131,"E"
3.16403565,6.675122477,52,60,6,131,"E"
3.16403565,6.675122477,52,60,6,131,"E"
3.164035757,6.675113478,52,59,6,131,"E"
3.164035757,6.675113478,52,59,6,131,"E"
3.164035864,6.67510448,52,59,6,131,"E"
3.164035864,6.67510448,52,59,6,131,"D"
3.164035864,6.67510448,52,59,6,131,"E"
3.164035971,6.675095481,52,59,6,131,"E"
3.164035971,6.675095481,52,59,6,131,"E"
3.164036078,6.675086482,52,59,6,130,"E"
3.164045078,6.675086589,52,59,6,131,"E"
3.164045078,6.675086589,52,59,6,131,"E"
3.164045185,6.67507759,52,59,6,132,"E"
3.164045185,6.67507759,52,59,6,132,"E"
3.164045185,6.67507759,52,59,6,132,"E"
3.164045292,6.675068591,52,59,6,132,"E"
3.164045292,6.675068591,52,59,6,132,"E"
3.164045292,6.675068591,52,59,6,132,"E"
3.164045399,6.675059592,52,59,6,132,"E"
3.164045399,6.675059592,52,59,6,132,"D"
3.1640544,6.675059699,52,59,6,133,"F"
3.164054507,6.6750507,52,59,6,133,"F"
3.164054507,6.6750507,52,59,6,133,"D"
3.164054507,6.6750507,52,59,6,133,"D"
3.164054613,6.675041701,52,59,6,133,"D"
3.164054613,6.675041701,52,59,6,133,"E"
3.164054613,6.675041701,52,59,6,133,"E"
3.164063721,6.675032809,52,59,6,134,"E"
3.164063721,6.675032809,52,59,6,134,"E"
3.164063721,6.675032809,52,59,6,134,"E"
3.164063828,6.67502381,52,59,6,134,"E"
3.164063828,6.67502381,52,59,6,134,"E"
3.164063828,6.67502381,52,59,6,134,"D"
3.164063935,6.675014811,52,59,6,134,"D"
3.164063935,6.675014811,52,59,6,134,"D"
3.164073042,6.675005919,52,59,6,135,"D"
3.164073042,6.675005919,52,59,6,135,"E"
3.164073042,6.675005919,52,59,6,135,"D"
3.164073149,6.67499692,52,59,6,135,"D"
3.164073149,6.67499692,52,59,6,135,"E"
3.164073256,6.674987922,52,59,6,135,"E"
3.164073363,6.674978923,52,59,6,135,"E"
3.164073363,6.674978923,52,59,6,135,"E"
3.16407347,6.674969924,52,59,6,135,"E"
3.16407347,6.674969924,52,59,6,135,"F"
3.16408247,6.674970031,52,59,6,136,"F"
3.16408247,6.674970031,52,59,6,136,"E"
3.164082577,6.674961032,52,59,6,136,"E"
3.164082684,6.674952033,52,59,6,136,"E"
3.164082684,6.674952033,52,59,6,136,"E"
3.164082791,6.674943034,52,59,6,136,"E"
3.164082791,6.674943034,52,59,6,136,"E"
3.164082898,6.674934035,52,59,6,137,"E"
3.164083005,6.674925036,52,59,6,137,"E"
3.164092112,6.674916144,52,59,6,138,"E"
3.164092112,6.674916144,52,59,6,138,"E"
3.164092112,6.674916144,52,59,6,138,"F"
3.164092219,6.674907145,52,59,6,138,"F"
3.164092219,6.674907145,52,59,6,138,"E"
3.164092219,6.674907145,52,59,6,138,"E"
3.164092326,6.674898146,52,59,6,138,"E"
3.164092326,6.674898146,52,59,6,138,"E"
3.164092326,6.674898146,52,59,6,138,"E"
3.164092326,6.674898146,52,59,6,138,"E"
3.164092326,6.674898146,52,59,6,138,"D"
3.164092326,6.674898146,52,59,6,138,"D"
3.164092326,6.674898146,52,59,6,138,"E"
3.164092326,6.674898146,52,59,6,138,"F"
3.164092326,6.674898146,52,59,6,138,"F"
3.164092326,6.674898146,52,59,6,138,"E"
3.164092219,6.674907145,52,59,6,138,"E"
3.164092219,6.674907145,52,59,6,138,"E"
3.164092219,6.674907145,52,59,6,138,"E"
3.164092219,6.674907145,52,59,6,138,"D"
3.164092219,6.674907145,52,59,6,138,"D"
3.164092219,6.674907145,52,59,6,138,"E"
3.164092112,6.674916144,52,59,6,138,"E"
3.164092112,6.674916144,52,59,6,138,"D"
3.164092112,6.674916144,52,59,6,138,"D"
3.164092112,6.674916144,52,59,6,138,"D"
3.164092112,6.674916144,52,58,6,138,"D"
3.164092006,6.674925143,52,58,6,138,"D"
3.164092006,6.674925143,52,58,6,138,"E"
3.164092006,6.674925143,52,58,6,138,"D"
3.164092006,6.674925143,52,58,6,138,"E"
3.164092006,6.674925143,52,58,6,138,"F"
3.164091899,6.674934142,52,58,6,138,"F"
3.164082898,6.674934035,52,58,6,137,"F"
3.164082898,6.674934035,52,58,6,137,"D"
3.164082898,6.674934035,52,58,6,137,"D"
3.164082898,6.674934035,52,58,6,137,"D"
3.164082898,6.674934035,52,58,6,137,"D"
3.164082898,6.674934035,52,58,6,137,"D"
3.164082898,6.674934035,52,58,6,137,"D"
3.164091899,6.674934142,52,58,6,138,"D"
3.164091899,6.674934142,52,58,6,138,"D"
3.164100899,6.674934249,52,58,6,139,"D"
3.164100899,6.674934249,52,58,6,139,"D"
3.164100899,6.674934249,52,58,6,139,"E"
3.164100792,6.674943248,52,58,6,138,"E"
3.164100792,6.674943248,52,58,6,138,"D"
3.164109793,6.674943355,52,58,6,139,"D"
3.164109793,6.674943355,52,58,6,139,"E"
3.164109793,6.674943355,52,58,6,139,"F"
3.164109793,6.674943355,52,58,6,139,"F"
3.164109793,6.674943355,52,58,6,139,"E"
3.164118793,6.674943462,52,58,6,140,"E"
3.164118793,6.674943462,52,58,6,140,"F"
3.164118793,6.674943462,52,58,6,140,"E"
3.164118793,6.674943462,52,58,6,140,"F"
3.164118793,6.674943462,52,57,6,140,"F"
3.164109793,6.674943355,52,57,6,139,"F"
3.164109793,6.674943355,52,57,6,139,"E"
3.164109793,6.674943355,52,57,6,139,"E"
3.164109793,6.674943355,52,57,6,139,"D"
3.164100792,6.674943248,52,57,6,138,"D"
3.164100792,6.674943248,52,57,6,138,"D"
3.164100792,6.674943248,52,57,6,138,"E"
3.164100792,6.674943248,52,57,6,138,"D"
3.164091792,6.674943141,52,57,6,137,"D"
3.164091899,6.674934142,52,57,6,138,"D"
3.164091899,6.674934142,52,57,6,138,"D"
3.164091899,6.674934142,52,57,6,138,"D"
3.164091899,6.674934142,52,57,6,138,"D"
3.164091792,6.674943141,52,57,6,137,"D"
3.164091792,6.674943141,52,57,6,137,"D"
3.164091792,6.674943141,52,57,6,137,"E"
3.164091792,6.674943141,52,57,6,137,"E"
3.164091685,6.67495214,52,57,6,137,"D"
3.164091685,6.67495214,52,57,6,137,"E"
3.164100685,6.674952247,52,57,6,138,"E"
3.164100685,6.674952247,52,57,6,138,"E"
3.164100578,6.674961246,52,57,6,138,"E"
3.164100578,6.674961246,52,57,6,138,"E"
3.164100471,6.674970245,52,57,6,138,"E"
3.164100471,6.674970245,52,57,6,138,"E"
3.164091471,6.674970138,52,57,6,137,"E"
3.164091471,6.674970138,52,57,6,137,"E"
3.164091364,6.674979137,52,57,6,137,"E"
3.164091364,6.674979137,52,57,6,137,"F"
3.164091364,6.674979137,52,57,6,137,"D"
3.164091257,6.674988135,52,57,6,137,"D"
3.164091257,6.674988135,52,57,6,137,"D"
3.16409115,6.674997134,52,57,6,137,"D"
3.16409115,6.674997134,52,57,6,137,"E"
3.16409115,6.674997134,52,57,6,137,"E"
3.165329882,6.674534838,51,60,4,281,"C"
3.165329882,6.674534838,51,60,4,281,"C"
3.165329882,6.674534838,51,60,4,281,"C"
3.165329882,6.674534838,51,60,4,281,"C"
3.165329882,6.674534838,51,60,4,281,"B"
3.165329882,6.674534838,51,60,4,281,"B"
3.165329882,6.674534838,51,60,4,281,"B"
3.165329882,6.674534838,51,60,4,281,"B"
3.165329882,6.674534838,51,60,4,281,"B"
3.165329882,6.674534838,51,60,4,281,"A"
3.16533899,6.674525946,51,60,4,282,"A"
3.165339204,6.674507948,51,60,4,282,"A"
3.165348632,6.67447206,51,60,4,284,"A"
3.165357846,6.674454169,51,60,4,286,"A"
3.16536706,6.674436278,51,60,4,287,"A"
3.16536706,6.674436278,51,60,4,287,"B"
3.165367381,6.674409281,51,59,4,288,"B"
3.165376702,6.674382391,51,59,4,290,"B"
3.165376702,6.674382391,51,59,4,290,"A"
3.165385916,6.6743645,51,59,4,291,"A"
3.16538613,6.674346502,51,59,4,292,"A"
3.16538613,6.674346502,51,59,4,292,"B"
3.165386237,6.674337503,51,59,4,292,"B"
3.165395238,6.67433761,51,59,4,293,"B"
3.165395451,6.674319613,51,59,4,294,"B"
3.165404666,6.674301722,51,59,4,295,"B"
3.165404666,6.674301722,51,59,4,295,"B"
3.165404773,6.674292723,51,59,4,296,"B"
3.165404986,6.674274725,51,59,4,296,"B"
3.165414201,6.674256834,51,59,4,298,"B"
3.165414414,6.674238836,51,59,4,298,"B"
3.165432843,6.674203054,51,59,4,302,"B"
3.165432843,6.674203054,51,59,4,302,"B"
3.165432843,6.674203054,51,59,4,302,"A"
3.16543295,6.674194055,51,59,4,302,"A"
3.165433057,6.674185056,51,59,4,302,"A"
3.165442057,6.674185163,51,59,4,303,"B"
3.165442164,6.674176164,51,59,4,304,"B"
3.165451272,6.674167272,51,59,4,305,"B"
3.165451379,6.674158273,51,59,4,305,"B"
3.165451379,6.674158273,51,59,4,305,"B"
3.165460486,6.674149381,51,59,4,306,"B"
3.165460593,6.674140382,51,59,4,307,"B"
3.1654697,6.67413149,51,59,4,308,"B"
3.165469807,6.674122491,51,59,4,308,"B"
3.165469807,6.674122491,51,59,4,308,"C"
3.165478808,6.674122598,51,59,4,309,"C"
3.165478914,6.674113599,51,59,4,310,"C"
3.165488129,6.674095708,51,59,4,311,"C"
3.165488129,6.674095708,51,59,4,311,"C"
3.165497236,6.674086816,51,59,4,313,"C"
3.165506343,6.674077924,51,59,4,314,"C"
3.165506343,6.674077924,51,59,4,314,"B"
3.165524451,6.674069139,51,59,4,316,"B"
3.165524558,6.67406014,51,59,4,317,"C"
3.165542666,6.674051355,51,59,4,319,"C"
3.165542666,6.674051355,51,59,4,319,"B"
3.165560667,6.674051569,51,59,4,321,"B"
3.165560774,6.67404257,51,59,4,321,"B"
3.165578775,6.674042784,51,59,4,323,"B"
3.165578775,6.674042784,51,59,4,323,"C"
3.165596883,6.674033999,51,59,4,325,"C"
3.165605883,6.674034105,51,59,4,326,"C"
3.165614884,6.674034212,51,59,4,327,"C"
3.165614884,6.674034212,51,59,4,327,"C"
3.165632885,6.674034426,51,59,4,329,"C"
3.165632885,6.674034426,51,59,4,329,"D"
3.165650886,6.67403464,51,59,4,331,"D"
3.165650886,6.67403464,51,59,4,331,"D"
3.165659886,6.674034747,51,59,4,332,"D"
3.16566878,6.674043853,51,59,4,332,"D"
3.16566878,6.674043853,51,59,4,332,"D"
3.165686781,6.674044066,51,59,4,334,"D"
3.165695781,6.674044173,51,59,4,335,"D"
3.165704782,6.67404428,51,59,4,336,"D"
3.165704782,6.67404428,51,59,4,336,"D"
3.165713782,6.674044387,51,59,4,337,"D"
3.165731676,6.6740536,51,59,4,338,"D"
3.165731676,6.6740536,51,59,4,338,"D"
3.165731676,6.6740536,51,60,4,338,"D"
3.165749677,6.674053813,51,60,4,340,"D"
3.165749677,6.674053813,51,60,4,340,"D"
3.165758571,6.674062919,51,60,4,341,"D"
3.165776572,6.674063133,51,60,4,343,"D"
3.165776572,6.674063133,51,60,4,343,"D"
3.165785572,6.67406324,51,60,4,344,"D"
3.165794466,6.674072346,51,60,4,344,"D"
3.165794466,6.674072346,51,60,4,344,"D"
3.165812467,6.674072559,51,60,4,346,"D"
3.165812467,6.674072559,51,60,4,346,"D"
3.165821467,6.674072666,51,60,4,347,"D"
3.165839361,6.674081879,51,60,4,349,"D"
3.165839361,6.674081879,51,60,4,349,"D"
3.165848362,6.674081986,51,60,4,350,"D"
3.165866256,6.674091198,51,60,4,351,"D"
3.165866256,6.674091198,51,60,4,351,"D"
3.165893257,6.674091519,51,60,4,354,"D"
3.165893257,6.674091519,51,60,4,354,"D"
3.16589315,6.674100518,51,60,4,354,"D"
3.165911151,6.674100732,51,60,4,356,"D"
3.165911151,6.674100732,51,60,4,356,"E"
3.165938046,6.674110051,51,60,4,358,"E"
3.165938046,6.674110051,51,60,4,358,"E"
3.165956047,6.674110265,51,60,4,360,"E"
3.165956047,6.674110265,51,60,4,360,"E"
3.16596494,6.674119371,51,60,4,361,"E"
3.165973941,6.674119478,51,60,4,362,"E"
3.165982941,6.674119584,51,60,4,363,"E"
3.165982941,6.674119584,51,60,4,363,"D"
3.165991942,6.674119691,51,60,4,364,"D"
3.166009836,6.674128904,51,61,4,365,"D"
3.166009836,6.674128904,51,61,4,365,"E"
3.166018836,6.674129011,51,61,6,366,"E"
3.166027837,6.674129118,50,61,6,367,"E"
3.166036731,6.674138224,50,61,6,368,"D"
3.166054732,6.674138437,50,61,6,370,"D"
3.166054732,6.674138437,50,61,6,370,"E"
3.166063732,6.674138544,50,61,6,371,"E"
3.166081626,6.674147757,50,61,6,372,"E"
3.166090627,6.674147864,50,61,6,373,"E"
3.166108628,6.674148077,50,61,6,375,"E"
3.166108628,6.674148077,50,61,6,375,"D"
3.166117521,6.674157183,50,61,6,376,"D"
3.166126522,6.67415729,50,61,6,377,"D"
3.166135522,6.674157397,50,61,6,378,"D"
3.166135522,6.674157397,50,61,6,378,"E"
3.166144523,6.674157504,50,61,6,379,"E"
3.166153416,6.67416661,50,61,6,379,"E"
3.166153416,6.67416661,50,62,6,379,"E"
3.166180418,6.67416693,50,62,6,382,"E"
3.166180418,6.67416693,50,62,6,382,"D"
3.166189311,6.674176036,50,62,6,383,"D"
3.166198312,6.674176143,50,62,6,384,"D"
3.166198312,6.674176143,50,62,6,384,"E"
3.166207312,6.67417625,50,62,6,385,"E"
3.166225206,6.674185462,50,62,6,386,"E"
3.166234207,6.674185569,50,62,6,387,"E"
3.166243207,6.674185676,50,62,6,388,"E"
3.166252208,6.674185783,50,62,6,389,"E"
3.166270102,6.674194996,50,62,6,391,"E"
3.166279102,6.674195103,50,62,6,392,"E"
3.166296997,6.674204315,50,62,6,394,"E"
3.166296997,6.674204315,50,62,6,394,"E"
3.166314998,6.674204529,50,62,6,396,"E"
3.166323998,6.674204636,50,62,6,397,"E"
3.166323998,6.674204636,50,62,6,397,"E"
3.166323891,6.674213635,50,62,6,396,"E"
3.166332892,6.674213742,50,62,6,397,"E"
3.166341892,6.674213848,50,63,6,398,"E"
3.166341892,6.674213848,50,63,6,398,"F"
3.166359786,6.674223061,50,63,6,400,"F"
3.166368787,6.674223168,50,63,6,401,"E"
3.166377787,6.674223275,50,63,6,402,"E"
3.166386681,6.674232381,50,63,6,403,"E"
3.166386681,6.674232381,50,63,6,403,"F"
3.166395681,6.674232488,50,63,6,404,"F"
3.166413682,6.674232701,50,63,6,406,"F"
3.166413682,6.674232701,50,63,6,406,"E"
3.166431576,6.674241914,50,63,6,407,"E"
3.166440577,6.674242021,50,63,6,408,"E"
3.166440577,6.674242021,50,63,6,408,"E"
3.166449577,6.674242128,50,63,6,409,"E"
3.166449471,6.674251127,50,63,6,409,"E"
3.166467472,6.67425134,50,63,4,411,"E"
3.166467472,6.67425134,50,63,4,411,"E"
3.166485366,6.674260553,50,63,4,413,"E"
3.166485366,6.674260553,50,63,4,413,"E"
3.166494366,6.67426066,50,63,4,414,"E"
3.166512367,6.674260874,50,63,4,416,"E"
3.166512367,6.674260874,50,63,4,416,"F"
3.166521261,6.674269979,50,63,4,416,"F"
3.166539262,6.674270193,50,63,4,418,"F"
3.166539262,6.674270193,50,63,4,418,"E"
3.166548262,6.6742703,50,63,4,419,"E"
3.166566156,6.674279513,50,63,4,421,"E"
3.166566156,6.674279513,50,63,4,421,"F"
3.166575157,6.674279619,50,63,4,422,"F"
3.16658405,6.674288725,50,63,4,423,"F"
3.166593051,6.674288832,50,63,4,424,"F"
3.166593051,6.674288832,50,63,4,424,"E"
3.166602051,6.674288939,50,63,4,425,"E"
3.166619946,6.674298152,50,63,4,426,"E"
3.166619946,6.674298152,50,63,4,426,"E"
3.166628946,6.674298258,50,63,4,427,"E"
3.166646947,6.674298472,50,63,4,429,"E"
3.166646947,6.674298472,50,63,4,429,"E"
3.166655841,6.674307578,50,63,4,430,"E"
3.166673842,6.674307792,50,63,4,432,"E"
3.166673842,6.674307792,50,63,4,432,"E"
3.166691736,6.674317004,50,63,4,434,"E"
3.166700736,6.674317111,50,63,4,435,"E"
3.166700736,6.674317111,50,63,4,435,"E"
3.166709737,6.674317218,50,63,4,436,"E"
3.16670963,6.674326217,50,63,4,435,"E"
3.16671863,6.674326324,50,63,4,436,"E"
3.166727631,6.674326431,50,63,4,437,"E"
3.166727631,6.674326431,50,63,4,437,"E"
3.166754526,6.67433575,50,63,4,440,"E"
3.166763526,6.674335857,50,63,4,441,"E"
3.16677242,6.674344963,50,64,4,442,"E"
3.16678142,6.67434507,50,64,4,443,"E"
3.16678142,6.67434507,50,64,4,443,"E"
3.166790421,6.674345177,50,64,4,444,"E"
3.166808315,6.674354389,51,64,4,446,"E"
3.166808315,6.674354389,51,64,4,446,"F"
3.166826316,6.674354603,51,64,4,448,"F"
3.166835316,6.67435471,51,64,4,449,"F"
3.166835316,6.67435471,51,64,4,449,"E"
3.16684421,6.674363816,51,64,4,449,"E"
3.16685321,6.674363923,51,64,4,450,"E"
3.166862211,6.674364029,51,64,4,451,"E"
3.166862211,6.674364029,51,64,4,451,"E"
3.166889106,6.674373349,51,64,4,454,"E"
3.166898106,6.674373456,51,64,4,455,"E"
3.166916,6.674382668,51,64,4,457,"E"
3.166916,6.674382668,51,64,4,457,"E"
3.166925001,6.674382775,51,64,4,458,"E"
3.166942895,6.674391988,51,64,4,460,"E"
3.166942895,6.674391988,51,64,4,460,"E"
3.166951895,6.674392095,51,64,4,461,"E"
3.16696979,6.674401307,51,64,4,462,"E"
3.16696979,6.674401307,51,64,4,462,"E"
3.16697879,6.674401414,51,64,4,463,"E"
3.166987791,6.674401521,51,64,4,464,"E"
3.166987791,6.674401521,51,64,4,464,"F"
3.166996791,6.674401628,51,64,4,465,"F"
3.167023686,6.674410948,51,64,4,468,"F"
3.167023686,6.674410948,51,64,4,468,"E"
3.167032686,6.674411054,51,64,4,469,"E"
3.16705058,6.674420267,52,64,4,471,"E"
3.16705058,6.674420267,52,64,4,471,"E"
3.167059581,6.674420374,52,64,4,472,"E"
3.167077475,6.674429587,52,64,4,474,"E"
3.167077475,6.674429587,52,64,4,474,"E"
3.167086476,6.674429693,52,64,4,475,"E"
3.167095476,6.6744298,52,64,4,476,"E"
3.16710437,6.674438906,52,64,4,477,"E"
3.167122371,6.67443912,52,64,4,479,"E"
3.167131264,6.674448226,52,64,4,479,"F"
3.167149265,6.674448439,52,64,4,481,"F"
3.167149265,6.674448439,52,64,4,481,"F"
3.167167159,6.674457652,52,64,4,483,"F"
3.16718516,6.674457866,52,64,4,485,"F"
3.16718516,6.674457866,52,64,4,485,"E"
3.167203055,6.674467078,52,64,4,487,"E"
3.167212055,6.674467185,52,64,4,488,"E"
3.167212055,6.674467185,52,64,4,488,"F"
3.16723895,6.674476505,52,64,4,491,"F"
3.16723895,6.674476505,52,64,4,491,"F"
3.167256844,6.674485717,52,63,4,493,"F"
3.167265844,6.674485824,52,63,4,494,"F"
3.167283846,6.674486038,53,63,4,496,"F"
3.167292739,6.674495144,53,63,4,496,"F"
3.167292739,6.674495144,53,63,4,496,"F"
3.16730174,6.674495251,53,63,4,497,"F"
3.167319634,6.674504463,53,63,4,499,"F"
3.167328634,6.67450457,53,63,4,500,"F"
3.167346635,6.674504784,53,63,4,502,"F"
3.167355636,6.674504891,53,63,4,503,"F"
3.167355636,6.674504891,53,63,4,503,"F"
3.167382531,6.67451421,53,63,4,506,"F"
3.167382531,6.67451421,53,63,4,506,"F"
3.167409425,6.67452353,53,63,4,509,"F"
3.167409425,6.67452353,53,63,4,509,"F"
3.16743632,6.674532849,53,63,4,512,"F"
3.16743632,6.674532849,53,63,4,512,"F"
3.16744532,6.674532956,53,63,4,513,"F"
3.167463215,6.674542169,53,63,4,515,"F"
3.167463215,6.674542169,53,63,4,515,"F"
3.167481216,6.674542382,53,63,4,517,"F"
3.167490216,6.674542489,53,63,4,518,"F"
3.167499217,6.674542596,53,63,4,519,"F"
3.167517111,6.674551809,53,63,4,520,"F"
3.167526111,6.674551915,53,63,4,521,"F"
3.167544006,6.674561128,54,63,4,523,"F"
3.167544006,6.674561128,54,63,4,523,"F"
3.167553006,6.674561235,54,63,4,524,"F"
3.1675709,6.674570448,54,63,4,526,"F"
3.1675709,6.674570448,54,63,4,526,"F"
3.167597902,6.674570768,54,63,4,529,"F"
3.167597795,6.674579767,54,63,4,529,"F"
3.167597795,6.674579767,54,63,4,529,"F"
3.167606795,6.674579874,54,63,4,530,"F"
3.167624796,6.674580088,54,63,4,532,"F"
3.167624796,6.674580088,54,63,4,532,"G"
3.16762469,6.674589087,54,63,4,532,"G"
3.16763369,6.674589193,54,63,4,533,"G"
3.167651691,6.674589407,54,63,4,535,"G"
3.167651691,6.674589407,54,63,4,535,"G"
3.167660585,6.674598513,54,63,4,536,"G"
3.167669585,6.67459862,54,63,4,537,"G"
3.167669585,6.67459862,54,63,4,537,"F"
3.167678586,6.674598727,54,63,4,538,"F"
3.16769648,6.674607939,54,63,4,540,"F"
3.16769648,6.674607939,54,63,4,540,"E"
3.167714374,6.674617152,55,63,4,542,"E"
3.167714374,6.674617152,55,63,4,542,"F"
3.167723375,6.674617259,55,63,4,543,"F"
3.167741376,6.674617473,55,63,4,544,"F"
3.167741376,6.674617473,55,63,4,544,"F"
3.167741269,6.674626471,55,63,4,544,"F"
3.167750269,6.674626578,55,63,4,545,"F"
3.16775927,6.674626685,55,63,4,546,"F"
3.16775927,6.674626685,55,63,4,546,"F"
3.167768271,6.674626792,55,63,4,547,"F"
3.167777271,6.674626899,55,63,4,548,"F"
3.167777271,6.674626899,55,63,4,548,"F"
3.167786165,6.674636005,55,63,4,549,"F"
3.167804166,6.674636218,55,63,4,551,"F"
3.167804166,6.674636218,55,63,4,551,"E"
3.167813166,6.674636325,55,63,4,552,"E"
3.16782206,6.674645431,55,63,4,553,"E"
3.16782206,6.674645431,55,63,4,553,"E"
3.16783106,6.674645538,55,63,4,554,"E"
3.167840061,6.674645645,55,63,4,555,"E"
3.167849061,6.674645752,55,63,4,556,"E"
3.167849061,6.674645752,55,63,4,556,"E"
3.167867063,6.674645965,55,63,4,558,"E"
3.167867063,6.674645965,55,63,4,558,"E"
3.167875956,6.674655071,56,63,4,559,"E"
3.167884957,6.674655178,56,63,4,560,"E"
3.167884957,6.674655178,56,63,4,560,"F"
3.167893957,6.674655285,56,63,4,561,"F"
3.167911958,6.674655498,56,63,4,563,"F"
3.167911958,6.674655498,56,63,4,563,"F"
3.167920959,6.674655605,56,63,4,564,"F"
3.167929853,6.674664711,56,63,4,565,"F"
3.167929853,6.674664711,56,63,4,565,"F"
3.167938853,6.674664818,56,63,4,566,"F"
3.167956854,6.674665032,56,63,4,568,"F"
3.167956854,6.674665032,56,63,4,568,"F"
3.167965855,6.674665138,56,63,4,569,"F"
3.167974748,6.674674244,56,63,4,570,"F"
3.167974748,6.674674244,56,63,4,570,"F"
3.167983749,6.674674351,56,63,4,571,"F"
3.16800175,6.674674565,56,63,4,573,"F"
3.168019644,6.674683777,56,63,4,575,"F"
3.168019644,6.674683777,56,63,4,575,"E"
3.168028645,6.674683884,56,63,4,576,"E"
3.168046646,6.674684098,56,63,4,578,"E"
3.168046646,6.674684098,56,63,4,578,"E"
3.168055539,6.674693204,57,63,4,579,"E"
3.16807354,6.674693417,57,63,4,581,"E"
3.16807354,6.674693417,57,63,4,581,"F"
3.168100435,6.674702737,57,63,4,583,"F"
3.168100435,6.674702737,57,63,4,583,"E"
3.168109436,6.674702844,57,63,4,584,"E"
3.168118436,6.674702951,57,63,4,585,"E"
3.168118436,6.674702951,57,63,4,585,"F"
3.16812733,6.674712056,57,63,4,586,"F"
3.168145331,6.67471227,57,63,4,588,"F"
3.168145331,6.67471227,57,63,4,588,"F"
3.168172226,6.67472159,57,63,4,591,"F"
3.168172226,6.67472159,57,63,4,591,"F"
3.16819012,6.674730802,57,63,4,593,"F"
3.16819012,6.674730802,57,63,4,593,"F"
3.16819912,6.674730909,57,63,4,594,"F"
3.168217015,6.674740122,57,63,4,596,"F"
3.168226015,6.674740228,57,63,4,597,"E"
3.168235016,6.674740335,57,63,4,598,"E"
3.168244016,6.674740442,57,63,4,599,"E"
3.168244016,6.674740442,57,63,4,599,"F"
3.16825291,6.674749548,57,63,4,600,"F"
3.168270911,6.674749762,57,63,4,602,"F"
3.168270804,6.674758761,57,63,4,602,"F"
3.168288805,6.674758974,57,63,4,604,"F"
3.168288805,6.674758974,57,63,4,604,"F"
3.168297806,6.674759081,57,63,4,605,"F"
3.1683157,6.674768294,57,63,4,607,"F"
3.1683157,6.674768294,57,63,4,607,"F"
3.168342595,6.674777613,57,63,4,610,"F"
3.168342595,6.674777613,57,63,4,610,"F"
3.168360489,6.674786826,57,63,4,612,"F"
3.168360489,6.674786826,57,63,4,612,"F"
3.168369489,6.674786933,57,63,4,613,"F"
3.168387384,6.674796145,57,63,4,615,"F"
3.168387384,6.674796145,57,63,4,615,"F"
3.168396384,6.674796252,57,63,4,616,"F"
3.168405385,6.674796359,57,63,4,617,"F"
3.168405385,6.674796359,57,63,4,617,"F"
3.168414278,6.674805465,57,63,4,618,"F"
3.168423279,6.674805572,57,63,4,619,"F"
3.168423279,6.674805572,57,63,4,619,"F"
3.168432279,6.674805678,57,63,4,620,"F"
3.168441173,6.674814784,57,63,4,621,"F"
3.168450174,6.674814891,57,63,4,622,"F"
3.168450174,6.674814891,57,63,4,622,"F"
3.168468175,6.674815105,57,63,4,624,"F"
3.168468175,6.674815105,57,63,4,624,"F"
3.168468068,6.674824104,57,63,4,623,"F"
3.168486069,6.674824317,57,63,4,625,"F"
3.168486069,6.674824317,57,63,4,625,"F"
3.16849507,6.674824424,57,63,4,626,"F"
3.16850407,6.674824531,57,63,4,627,"F"
3.168503963,6.67483353,57,63,4,627,"F"
3.168512964,6.674833637,57,63,4,628,"E"
3.168521964,6.674833744,57,63,4,629,"E"
3.168521964,6.674833744,57,63,4,629,"F"
3.168530965,6.674833851,57,63,4,630,"F"
3.168539965,6.674833957,57,63,4,631,"F"
3.168548859,6.674843063,57,63,4,632,"F"
3.168548859,6.674843063,57,63,4,632,"F"
3.16856686,6.674843277,57,63,4,634,"F"
3.16856686,6.674843277,57,63,4,634,"E"
3.168575861,6.674843384,57,63,4,635,"E"
3.168575861,6.674843384,57,63,4,635,"F"
3.168584968,6.674834492,57,63,4,636,"F"
3.168593969,6.674834598,57,63,4,637,"F"
3.168593969,6.674834598,57,63,4,637,"F"
3.168603076,6.674825706,57,63,4,638,"F"
3.168612077,6.674825813,57,63,4,639,"F"
3.168621077,6.67482592,57,63,4,640,"F"
3.168621077,6.67482592,57,63,4,640,"E"
3.168630184,6.674817028,57,63,4,642,"E"
3.168630184,6.674817028,57,63,4,642,"F"
3.168639399,6.674799137,57,63,4,643,"F"
3.168639399,6.674799137,57,63,4,643,"F"
3.168639612,6.674781139,57,63,4,643,"F"
3.168639612,6.674781139,57,63,4,643,"F"
3.16864872,6.674772247,57,63,4,644,"F"
3.168648827,6.674763248,57,63,4,644,"F"
3.168657934,6.674754356,57,63,4,645,"F"
3.168657934,6.674754356,57,63,4,645,"F"
3.168658148,6.674736358,57,63,4,645,"F"
3.168658148,6.674736358,57,63,4,645,"F"
3.168658255,6.674727359,56,63,4,645,"F"
3.168667362,6.674718467,56,63,4,646,"F"
3.168667469,6.674709468,56,63,4,646,"F"
3.168667469,6.674709468,56,63,4,646,"F"
3.168667683,6.67469147,56,63,4,646,"F"
